,Random Forest HOO Accuracy,Decision Tree HOO Accuracy,Feature  4,Feature  4,Feature  4,Feature  4
3191,0.8823529411764706,0.7941176470588235,molWeight,molCharge_total,Complexity,posCharge/Volume
3631,0.8823529411764706,0.7941176470588235,molWeight,Complexity,posCharge/Volume,nof_COOH
3549,0.8823529411764706,0.8235294117647058,molWeight,Complexity,nof_negCharge,negCharge/Volume
19314,0.8823529411764706,0.7941176470588235,molArea,nof_HBA,Complexity,nof_COOH
3555,0.8823529411764706,0.7941176470588235,molWeight,Complexity,nof_negCharge,nof_NH2
3554,0.8823529411764706,0.7941176470588235,molWeight,Complexity,nof_negCharge,nof_SH
2515,0.8823529411764706,0.7941176470588235,molWeight,nof_Chirals,molCharge_total,Complexity
3553,0.8823529411764706,0.8235294117647058,molWeight,Complexity,nof_negCharge,nof_SO3H
3557,0.8823529411764706,0.7941176470588235,molWeight,Complexity,nof_negCharge,nof_OH
3186,0.8823529411764706,0.7941176470588235,molWeight,molCharge_total,Complexity,a_heavy
1400,0.8529411764705882,0.8235294117647058,molWeight,molPSA,Complexity,nof_negCharge
4125,0.8529411764705882,0.7352941176470589,molWeight,C_R2,nof_NH2,nof_COOH
2799,0.8529411764705882,0.9117647058823528,molWeight,nof_HBA,Complexity,nof_COOH
1402,0.8529411764705882,0.7941176470588235,molWeight,molPSA,Complexity,C_R2
31272,0.8529411764705882,0.7941176470588235,Complexitya_heavynof_SO3Hnof_COOH,,,
12455,0.8529411764705882,0.8235294117647058,molLogS,molPSA,C_R2,C_R1
3192,0.8529411764705882,0.8235294117647058,molWeight,molCharge_total,Complexity,negCharge/Volume
3374,0.8529411764705882,0.7058823529411765,molWeight,nof_Rings,nof_posCharge,a_heavy
3372,0.8529411764705882,0.7941176470588235,molWeight,nof_Rings,Complexity,nof_acetyl
12430,0.8529411764705882,0.7941176470588235,molLogS,molPSA,nof_negCharge,negCharge/Volume
12437,0.8529411764705882,0.8235294117647058,molLogS,molPSA,nof_negCharge,nof_COOH
4433,0.8529411764705882,0.7352941176470589,molWeight,nof_RotB,nof_NH2,nof_COOH
19371,0.8529411764705882,0.7058823529411765,molArea,nof_HBA,C_R2,nof_Fragments
19384,0.8529411764705882,0.7352941176470589,molArea,nof_HBA,C_R1,nof_Fragments
3366,0.8529411764705882,0.8235294117647058,molWeight,nof_Rings,Complexity,nof_PO4
294,0.8529411764705882,0.6764705882352942,molWeight,molVolume,nof_posCharge,nof_SH
293,0.8529411764705882,0.6764705882352942,molWeight,molVolume,nof_posCharge,nof_SO3H
7721,0.8529411764705882,0.7941176470588235,molVolume,Complexity,nof_PO4,nof_COOH
292,0.8529411764705882,0.6470588235294118,molWeight,molVolume,nof_posCharge,nof_PO4
2073,0.8529411764705882,0.6470588235294118,molWeight,PSA/Area,nof_negCharge,nof_OH
1739,0.8529411764705882,0.8235294117647058,molWeight,molArea,Complexity,nof_COOH
4408,0.8529411764705882,0.7647058823529411,molWeight,negCharge/Volume,nof_COOH,nof_OH
284,0.8529411764705882,0.6470588235294118,molWeight,molVolume,nof_posCharge,C_R2
3495,0.8529411764705882,0.7352941176470589,molWeight,nof_Rings,nof_RotB,nof_COOH
283,0.8529411764705882,0.6470588235294118,molWeight,molVolume,nof_posCharge,a_heavy
19714,0.8529411764705882,0.8529411764705882,molArea,molCharge_total,Complexity,nof_COOH
19526,0.8529411764705882,0.8529411764705882,molArea,nof_HBD,Complexity,nof_acetyl
2564,0.8529411764705882,0.8235294117647058,molWeight,nof_Chirals,Complexity,nof_PO4
7256,0.8529411764705882,0.7941176470588235,molVolume,molCharge_total,Complexity,nof_SO3H
1404,0.8529411764705882,0.7941176470588235,molWeight,molPSA,Complexity,C_R0
1403,0.8529411764705882,0.8235294117647058,molWeight,molPSA,Complexity,C_R1
218,0.8529411764705882,0.7941176470588235,molWeight,molVolume,nof_HBD,nof_PO4
3200,0.8529411764705882,0.7941176470588235,molWeight,molCharge_total,Complexity,nof_OH
3627,0.8529411764705882,0.8235294117647058,molWeight,Complexity,posCharge/Volume,nof_PO4
19347,0.8529411764705882,0.6470588235294118,molArea,nof_HBA,nof_negCharge,nof_COOH
2544,0.8529411764705882,0.7352941176470589,molWeight,nof_Chirals,nof_Rings,nof_RotB
2825,0.8529411764705882,0.7352941176470589,molWeight,nof_HBA,nof_negCharge,negCharge/Volume
7730,0.8529411764705882,0.7941176470588235,molVolume,Complexity,nof_SH,nof_COOH
19343,0.8529411764705882,0.7058823529411765,molArea,nof_HBA,nof_negCharge,nof_PO4
1732,0.8529411764705882,0.8235294117647058,molWeight,molArea,Complexity,negCharge/Volume
30079,0.8529411764705882,0.7352941176470589,nof_RingsComplexitynof_RotBnof_acetyl,,,
19340,0.8529411764705882,0.6764705882352942,molArea,nof_HBA,nof_negCharge,negCharge/Volume
979,0.8529411764705882,0.6764705882352942,molWeight,molLogS,nof_HBA,nof_RotB
224,0.8529411764705882,0.7941176470588235,molWeight,molVolume,nof_HBD,nof_acetyl
223,0.8529411764705882,0.7941176470588235,molWeight,molVolume,nof_HBD,nof_OH
222,0.8529411764705882,0.7647058823529411,molWeight,molVolume,nof_HBD,nof_COOH
30073,0.8529411764705882,0.7352941176470589,nof_RingsComplexitynof_RotBnof_PO4,,,
2826,0.8529411764705882,0.7058823529411765,molWeight,nof_HBA,nof_negCharge,nof_RotB
221,0.8529411764705882,0.6764705882352942,molWeight,molVolume,nof_HBD,nof_NH2
3497,0.8529411764705882,0.7058823529411765,molWeight,nof_Rings,nof_RotB,nof_acetyl
1726,0.8529411764705882,0.8235294117647058,molWeight,molArea,Complexity,a_heavy
12472,0.8529411764705882,0.7941176470588235,molLogS,molPSA,C_R1,negCharge/Volume
6921,0.8529411764705882,0.6764705882352942,molVolume,nof_HBA,C_R2,nof_COOH
31282,0.8529411764705882,0.7941176470588235,Complexitya_heavynof_COOHnof_OH,,,
22225,0.8529411764705882,0.6470588235294118,PSA/Area,nof_Rings,a_heavy,posCharge/Volume
22221,0.8529411764705882,0.6470588235294118,PSA/Area,nof_Rings,a_heavy,C_R2
1730,0.8529411764705882,0.8529411764705882,molWeight,molArea,Complexity,C_sp3
1623,0.8529411764705882,0.8529411764705882,molWeight,molArea,nof_Chirals,Complexity
12517,0.8529411764705882,0.8235294117647058,molLogS,molPSA,negCharge/Volume,nof_PO4
12518,0.8529411764705882,0.8235294117647058,molLogS,molPSA,negCharge/Volume,nof_SO3H
2810,0.8529411764705882,0.7058823529411765,molWeight,nof_HBA,nof_posCharge,nof_RotB
1731,0.8529411764705882,0.8529411764705882,molWeight,molArea,Complexity,posCharge/Volume
4161,0.8529411764705882,0.7647058823529411,molWeight,C_R1,posCharge/Volume,nof_COOH
2070,0.8529411764705882,0.6764705882352942,molWeight,PSA/Area,nof_negCharge,nof_SH
718,0.8529411764705882,0.7058823529411765,molWeight,molLogP,nof_negCharge,nof_COOH
7245,0.8529411764705882,0.7941176470588235,molVolume,molCharge_total,Complexity,nof_negCharge
3365,0.8529411764705882,0.8235294117647058,molWeight,nof_Rings,Complexity,nof_Fragments
20071,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_negCharge,nof_COOH
384,0.8529411764705882,0.6764705882352942,molWeight,molVolume,posCharge/Volume,nof_SO3H
33527,0.8529411764705882,0.7058823529411765,C_R2C_R0posCharge/Volumenof_PO4,,,
414,0.8529411764705882,0.6470588235294118,molWeight,molVolume,nof_PO4,nof_SO3H
415,0.8529411764705882,0.6764705882352942,molWeight,molVolume,nof_PO4,nof_SH
19517,0.8529411764705882,0.8529411764705882,molArea,nof_HBD,Complexity,negCharge/Volume
4362,0.8529411764705882,0.7058823529411765,molWeight,posCharge/Volume,nof_SO3H,nof_COOH
3355,0.8529411764705882,0.7941176470588235,molWeight,nof_Rings,Complexity,nof_posCharge
674,0.8529411764705882,0.7647058823529411,molWeight,molLogP,Complexity,C_R1
3929,0.8529411764705882,0.7058823529411765,molWeight,nof_negCharge,nof_NH2,nof_COOH
19513,0.8529411764705882,0.8529411764705882,molArea,nof_HBD,Complexity,C_R1
677,0.8529411764705882,0.7647058823529411,molWeight,molLogP,Complexity,posCharge/Volume
19512,0.8529411764705882,0.8529411764705882,molArea,nof_HBD,Complexity,C_R2
648,0.8529411764705882,0.7352941176470589,molWeight,molLogP,molCharge_total,nof_COOH
2600,0.8529411764705882,0.7058823529411765,molWeight,nof_Chirals,nof_negCharge,nof_NH2
20047,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_posCharge,posCharge/Volume
19510,0.8529411764705882,0.8529411764705882,molArea,nof_HBD,Complexity,nof_negCharge
420,0.8529411764705882,0.6764705882352942,molWeight,molVolume,nof_SO3H,nof_SH
385,0.8529411764705882,0.6470588235294118,molWeight,molVolume,posCharge/Volume,nof_SH
19520,0.8529411764705882,0.8529411764705882,molArea,nof_HBD,Complexity,nof_PO4
686,0.8529411764705882,0.7941176470588235,molWeight,molLogP,Complexity,nof_OH
388,0.8529411764705882,0.6470588235294118,molWeight,molVolume,posCharge/Volume,nof_OH
25967,0.8529411764705882,0.8823529411764706,nof_Chirals,nof_Rings,Complexity,a_heavy
2755,0.8529411764705882,0.7058823529411765,molWeight,nof_HBA,molCharge_total,negCharge/Volume
28027,0.8529411764705882,0.5,nof_HBA,nof_negCharge,C_sp3,nof_COOH
19524,0.8529411764705882,0.8529411764705882,molArea,nof_HBD,Complexity,nof_COOH
2754,0.8529411764705882,0.7352941176470589,molWeight,nof_HBA,molCharge_total,posCharge/Volume
20059,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_negCharge,C_R2
28082,0.8529411764705882,0.5588235294117647,nof_HBA,nof_negCharge,nof_COOH,nof_OH
19522,0.8529411764705882,0.8529411764705882,molArea,nof_HBD,Complexity,nof_SH
3552,0.8529411764705882,0.7941176470588235,molWeight,Complexity,nof_negCharge,nof_PO4
20062,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_negCharge,C_sp3
20063,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_negCharge,posCharge/Volume
395,0.8529411764705882,0.6764705882352942,molWeight,molVolume,negCharge/Volume,nof_NH2
20067,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_negCharge,nof_PO4
20068,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_negCharge,nof_SO3H
20069,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_negCharge,nof_SH
19521,0.8529411764705882,0.8529411764705882,molArea,nof_HBD,Complexity,nof_SO3H
389,0.8529411764705882,0.6764705882352942,molWeight,molVolume,posCharge/Volume,nof_acetyl
685,0.8529411764705882,0.8235294117647058,molWeight,molLogP,Complexity,nof_COOH
4402,0.8529411764705882,0.7647058823529411,molWeight,negCharge/Volume,nof_SH,nof_COOH
4405,0.8529411764705882,0.7058823529411765,molWeight,negCharge/Volume,nof_NH2,nof_COOH
326,0.8529411764705882,0.6176470588235294,molWeight,molVolume,a_heavy,nof_NH2
19446,0.8529411764705882,0.7058823529411765,molArea,nof_HBA,nof_Fragments,nof_COOH
323,0.8529411764705882,0.6470588235294118,molWeight,molVolume,a_heavy,nof_PO4
19703,0.8529411764705882,0.8529411764705882,molArea,molCharge_total,Complexity,C_R1
20109,0.8529411764705882,0.8529411764705882,molArea,Complexity,C_R1,nof_PO4
12360,0.8529411764705882,0.7941176470588235,molLogS,molPSA,molCharge_total,negCharge/Volume
20111,0.8529411764705882,0.8529411764705882,molArea,Complexity,C_R1,nof_SH
3583,0.8529411764705882,0.8235294117647058,molWeight,Complexity,C_R2,nof_SH
315,0.8529411764705882,0.6764705882352942,molWeight,molVolume,a_heavy,C_R2
12362,0.8529411764705882,0.8529411764705882,molLogS,molPSA,molCharge_total,nof_Fragments
2742,0.8529411764705882,0.7352941176470589,molWeight,nof_HBA,nof_HBD,nof_COOH
3640,0.8529411764705882,0.8235294117647058,molWeight,Complexity,negCharge/Volume,nof_COOH
1363,0.8529411764705882,0.7352941176470589,molWeight,molPSA,molCharge_total,nof_negCharge
12372,0.8529411764705882,0.8235294117647058,molLogS,molPSA,nof_Rings,nof_negCharge
3364,0.8529411764705882,0.7941176470588235,molWeight,nof_Rings,Complexity,nof_RotB
3903,0.8529411764705882,0.6764705882352942,molWeight,nof_negCharge,nof_RotB,nof_NH2
3588,0.8529411764705882,0.7352941176470589,molWeight,Complexity,C_R1,C_R0
1369,0.8529411764705882,0.6764705882352942,molWeight,molPSA,molCharge_total,posCharge/Volume
325,0.8529411764705882,0.6764705882352942,molWeight,molVolume,a_heavy,nof_SH
20105,0.8529411764705882,0.8529411764705882,molArea,Complexity,C_R1,posCharge/Volume
353,0.8529411764705882,0.7058823529411765,molWeight,molVolume,C_R1,nof_NH2
19447,0.8529411764705882,0.6470588235294118,molArea,nof_HBA,nof_Fragments,nof_OH
3545,0.8529411764705882,0.7941176470588235,molWeight,Complexity,nof_negCharge,C_R1
7058,0.8529411764705882,0.7941176470588235,molVolume,nof_HBD,Complexity,C_R1
19700,0.8529411764705882,0.8529411764705882,molArea,molCharge_total,Complexity,nof_negCharge
20092,0.8529411764705882,0.8529411764705882,molArea,Complexity,C_R2,posCharge/Volume
3571,0.8529411764705882,0.7647058823529411,molWeight,Complexity,a_heavy,nof_COOH
20096,0.8529411764705882,0.8529411764705882,molArea,Complexity,C_R2,nof_PO4
343,0.8529411764705882,0.6470588235294118,molWeight,molVolume,C_R2,nof_acetyl
28223,0.8529411764705882,0.4705882352941176,nof_HBA,C_R2,C_sp3,nof_COOH
340,0.8529411764705882,0.6470588235294118,molWeight,molVolume,C_R2,nof_NH2
339,0.8529411764705882,0.6764705882352942,molWeight,molVolume,C_R2,nof_SH
338,0.8529411764705882,0.6764705882352942,molWeight,molVolume,C_R2,nof_SO3H
337,0.8529411764705882,0.6764705882352942,molWeight,molVolume,C_R2,nof_PO4
20098,0.8529411764705882,0.8529411764705882,molArea,Complexity,C_R2,nof_SH
333,0.8529411764705882,0.6764705882352942,molWeight,molVolume,C_R2,posCharge/Volume
20100,0.8529411764705882,0.8529411764705882,molArea,Complexity,C_R2,nof_COOH
20101,0.8529411764705882,0.8529411764705882,molArea,Complexity,C_R2,nof_OH
329,0.8529411764705882,0.6470588235294118,molWeight,molVolume,a_heavy,nof_acetyl
1361,0.8529411764705882,0.8235294117647058,molWeight,molPSA,molCharge_total,Complexity
31276,0.8529411764705882,0.7941176470588235,Complexitya_heavynof_SHnof_COOH,,,
3188,0.8529411764705882,0.7941176470588235,molWeight,molCharge_total,Complexity,C_R1
21982,0.8529411764705882,0.5882352941176471,PSA/Area,molCharge_total,nof_Rings,nof_negCharge
20176,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_PO4,nof_COOH
20177,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_PO4,nof_OH
22332,0.8529411764705882,0.7058823529411765,PSA/Area,nof_Rings,nof_SH,nof_COOH
20179,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_SO3H,nof_SH
1600,0.8529411764705882,0.8529411764705882,molWeight,molArea,nof_Atoms,Complexity
20181,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_SO3H,nof_COOH
20182,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_SO3H,nof_OH
2484,0.8529411764705882,0.7058823529411765,molWeight,nof_Chirals,nof_HBA,nof_RotB
21983,0.8529411764705882,0.6470588235294118,PSA/Area,molCharge_total,nof_Rings,a_heavy
33646,0.8529411764705882,0.6176470588235294,C_R2posCharge/Volumenof_RotBnof_SH,,,
20185,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_SH,nof_COOH
20186,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_SH,nof_OH
3462,0.8529411764705882,0.7058823529411765,molWeight,nof_Rings,C_sp3,nof_RotB
20191,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_COOH,nof_OH
3036,0.8529411764705882,0.7941176470588235,molWeight,nof_HBD,nof_negCharge,nof_RotB
3035,0.8529411764705882,0.7058823529411765,molWeight,nof_HBD,nof_negCharge,negCharge/Volume
20192,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_COOH,nof_acetyl
31191,0.8529411764705882,0.7941176470588235,Complexitya_heavyC_R2nof_COOH,,,
3669,0.8529411764705882,0.7941176470588235,molWeight,Complexity,nof_SH,nof_NH2
28477,0.8529411764705882,0.5882352941176471,nof_HBA,C_sp3,nof_COOH,nof_OH
20174,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_PO4,nof_SH
3472,0.8529411764705882,0.7058823529411765,molWeight,nof_Rings,posCharge/Volume,nof_RotB
21793,0.8529411764705882,0.6470588235294118,PSA/Area,nof_HBD,nof_Rings,a_heavy
3413,0.8529411764705882,0.7352941176470589,molWeight,nof_Rings,a_heavy,nof_Fragments
18744,0.8529411764705882,0.6470588235294118,molArea,nof_Atoms,nof_HBA,posCharge/Volume
2331,0.8529411764705882,0.7058823529411765,molWeight,nof_Atoms,nof_posCharge,nof_NH2
18747,0.8529411764705882,0.6764705882352942,molArea,nof_Atoms,nof_HBA,nof_Fragments
20153,0.8529411764705882,0.8529411764705882,molArea,Complexity,negCharge/Volume,nof_SH
3481,0.8529411764705882,0.7647058823529411,molWeight,nof_Rings,negCharge/Volume,nof_RotB
28462,0.8529411764705882,0.4705882352941176,nof_HBA,C_sp3,nof_PO4,nof_COOH
20157,0.8529411764705882,0.8529411764705882,molArea,Complexity,negCharge/Volume,nof_acetyl
28467,0.8529411764705882,0.4705882352941176,nof_HBA,C_sp3,nof_SO3H,nof_COOH
22328,0.8529411764705882,0.6764705882352942,PSA/Area,nof_Rings,nof_SO3H,nof_COOH
28471,0.8529411764705882,0.4705882352941176,nof_HBA,C_sp3,nof_SH,nof_COOH
3667,0.8529411764705882,0.8235294117647058,molWeight,Complexity,nof_SO3H,nof_OH
1187,0.8529411764705882,0.5882352941176471,molWeight,molLogS,nof_RotB,nof_NH2
828,0.8529411764705882,0.7058823529411765,molWeight,molLogP,nof_SO3H,nof_COOH
20173,0.8529411764705882,0.8529411764705882,molArea,Complexity,nof_PO4,nof_SO3H
91,0.8529411764705882,0.8529411764705882,molWeight,molVolume,molArea,Complexity
19085,0.8529411764705882,0.8529411764705882,molArea,nof_Chirals,Complexity,nof_acetyl
19084,0.8529411764705882,0.8529411764705882,molArea,nof_Chirals,Complexity,nof_OH
28432,0.8529411764705882,0.4705882352941176,nof_HBA,C_sp3,posCharge/Volume,nof_COOH
7613,0.8529411764705882,0.7941176470588235,molVolume,Complexity,nof_negCharge,nof_SO3H
6575,0.8529411764705882,0.7941176470588235,molVolume,nof_Chirals,molCharge_total,Complexity
2972,0.8529411764705882,0.7352941176470589,molWeight,nof_HBD,molCharge_total,nof_COOH
31072,0.8529411764705882,0.7941176470588235,Complexitynof_negChargea_heavynof_COOH,,,
33023,0.8529411764705882,0.6764705882352942,a_heavyC_R2posCharge/Volumenof_COOH,,,
2922,0.8529411764705882,0.7352941176470589,molWeight,nof_HBA,nof_RotB,nof_SH
2924,0.8529411764705882,0.7058823529411765,molWeight,nof_HBA,nof_RotB,nof_COOH
6546,0.8529411764705882,0.6764705882352942,molVolume,nof_Chirals,nof_HBA,nof_PO4
13714,0.8529411764705882,0.7058823529411765,molLogS,nof_HBA,nof_HBD,molCharge_total
6543,0.8529411764705882,0.6764705882352942,molVolume,nof_Chirals,nof_HBA,negCharge/Volume
19083,0.8529411764705882,0.8529411764705882,molArea,nof_Chirals,Complexity,nof_COOH
2956,0.8529411764705882,0.7941176470588235,molWeight,nof_HBD,molCharge_total,Complexity
19030,0.8529411764705882,0.8529411764705882,molArea,nof_Chirals,molCharge_total,Complexity
2952,0.8529411764705882,0.7058823529411765,molWeight,nof_HBA,nof_COOH,nof_OH
18987,0.8529411764705882,0.7058823529411765,molArea,nof_Chirals,nof_HBA,molCharge_total
2946,0.8529411764705882,0.7058823529411765,molWeight,nof_HBA,nof_SH,nof_COOH
19010,0.8529411764705882,0.8529411764705882,molArea,nof_Chirals,nof_HBD,Complexity
18991,0.8529411764705882,0.7058823529411765,molArea,nof_Chirals,nof_HBA,nof_negCharge
3439,0.8529411764705882,0.7941176470588235,molWeight,nof_Rings,C_R1,nof_RotB
1984,0.8529411764705882,0.7058823529411765,molWeight,PSA/Area,nof_HBD,nof_acetyl
19068,0.8529411764705882,0.8529411764705882,molArea,nof_Chirals,Complexity,nof_posCharge
2995,0.8529411764705882,0.7941176470588235,molWeight,nof_HBD,Complexity,nof_negCharge
19069,0.8529411764705882,0.8529411764705882,molArea,nof_Chirals,Complexity,nof_negCharge
6627,0.8529411764705882,0.7941176470588235,molVolume,nof_Chirals,Complexity,nof_NH2
19081,0.8529411764705882,0.8529411764705882,molArea,nof_Chirals,Complexity,nof_SH
6624,0.8529411764705882,0.7941176470588235,molVolume,nof_Chirals,Complexity,nof_PO4
2901,0.8529411764705882,0.7058823529411765,molWeight,nof_HBA,posCharge/Volume,nof_RotB
6620,0.8529411764705882,0.7941176470588235,molVolume,nof_Chirals,Complexity,posCharge/Volume
19080,0.8529411764705882,0.8529411764705882,molArea,nof_Chirals,Complexity,nof_SO3H
7645,0.8529411764705882,0.7941176470588235,molVolume,Complexity,C_R2,nof_COOH
6616,0.8529411764705882,0.7941176470588235,molVolume,nof_Chirals,Complexity,C_R2
6613,0.8529411764705882,0.7941176470588235,molVolume,nof_Chirals,Complexity,nof_posCharge
19075,0.8529411764705882,0.8529411764705882,molArea,nof_Chirals,Complexity,posCharge/Volume
19072,0.8529411764705882,0.8529411764705882,molArea,nof_Chirals,Complexity,C_R1
22188,0.8529411764705882,0.6176470588235294,PSA/Area,nof_Rings,nof_posCharge,nof_negCharge
2999,0.8529411764705882,0.7647058823529411,molWeight,nof_HBD,Complexity,C_R0
2910,0.8529411764705882,0.7352941176470589,molWeight,nof_HBA,negCharge/Volume,nof_RotB
4336,0.8529411764705882,0.7647058823529411,molWeight,posCharge/Volume,negCharge/Volume,nof_COOH
19071,0.8529411764705882,0.8529411764705882,molArea,nof_Chirals,Complexity,C_R2
27531,0.8529411764705882,0.7058823529411765,nof_HBA,nof_Rings,nof_posCharge,nof_RotB
20147,0.8529411764705882,0.8529411764705882,molArea,Complexity,posCharge/Volume,nof_OH
19525,0.8529411764705882,0.8529411764705882,molArea,nof_HBD,Complexity,nof_OH
29956,0.8529411764705882,0.8529411764705882,nof_RingsComplexitynof_posChargea_heavy,,,
7430,0.8529411764705882,0.7941176470588235,molVolume,nof_Rings,Complexity,nof_COOH
20143,0.8529411764705882,0.8529411764705882,molArea,Complexity,posCharge/Volume,nof_SO3H
2861,0.8529411764705882,0.7058823529411765,molWeight,nof_HBA,C_R2,nof_COOH
20142,0.8529411764705882,0.8529411764705882,molArea,Complexity,posCharge/Volume,nof_PO4
22642,0.8529411764705882,0.6470588235294118,PSA/Area,nof_negCharge,a_heavy,nof_COOH
3410,0.8529411764705882,0.6764705882352942,molWeight,nof_Rings,a_heavy,posCharge/Volume
172,0.8529411764705882,0.7647058823529411,molWeight,molVolume,nof_Chirals,negCharge/Volume
171,0.8529411764705882,0.7058823529411765,molWeight,molVolume,nof_Chirals,posCharge/Volume
18738,0.8529411764705882,0.6764705882352942,molArea,nof_Atoms,nof_HBA,nof_negCharge
30002,0.8529411764705882,0.8235294117647058,nof_RingsComplexitya_heavynof_acetyl,,,
20140,0.8529411764705882,0.8529411764705882,molArea,Complexity,posCharge/Volume,nof_RotB
1741,0.8529411764705882,0.8235294117647058,molWeight,molArea,Complexity,nof_acetyl
34164,0.8529411764705882,0.7058823529411765,C_R0posCharge/Volumenof_PO4nof_SO3H,,,
2017,0.8529411764705882,0.6764705882352942,molWeight,PSA/Area,nof_Rings,nof_PO4
19272,0.8529411764705882,0.6764705882352942,molArea,nof_HBA,molCharge_total,nof_Fragments
168,0.8529411764705882,0.7941176470588235,molWeight,molVolume,nof_Chirals,C_R1
29996,0.8529411764705882,0.8235294117647058,nof_RingsComplexitya_heavynof_PO4,,,
167,0.8529411764705882,0.7352941176470589,molWeight,molVolume,nof_Chirals,C_R2
3151,0.8529411764705882,0.7058823529411765,molWeight,nof_HBD,nof_SO3H,nof_NH2
166,0.8529411764705882,0.7058823529411765,molWeight,molVolume,nof_Chirals,a_heavy
2937,0.8529411764705882,0.7058823529411765,molWeight,nof_HBA,nof_PO4,nof_COOH
34170,0.8529411764705882,0.7058823529411765,C_R0posCharge/Volumenof_SO3Hnof_SH,,,
6784,0.8529411764705882,0.7058823529411765,molVolume,nof_HBA,nof_HBD,molCharge_total
19275,0.8529411764705882,0.7352941176470589,molArea,nof_HBA,molCharge_total,nof_SH
