,Random Forest HOO Accuracy,Decision Tree HOO Accuracy,Feature  1,Feature  2,Feature  3,Feature  4
19075,0.8476190476190476,0.8523809523809524,molArea,nof_Chirals,Complexity,posCharge/Volume
19302,0.8238095238095239,0.8523809523809524,molArea,nof_HBA,Complexity,C_R2
19306,0.7904761904761904,0.8571428571428571,molArea,nof_HBA,Complexity,posCharge/Volume
19509,0.8285714285714285,0.8523809523809524,molArea,nof_HBD,Complexity,nof_posCharge
19510,0.880952380952381,0.8523809523809524,molArea,nof_HBD,Complexity,nof_negCharge
19680,0.8523809523809524,0.9095238095238096,molArea,molCharge_total,nof_Rings,Complexity
19700,0.8285714285714285,0.8571428571428571,molArea,molCharge_total,Complexity,nof_negCharge
19702,0.8285714285714285,0.8523809523809524,molArea,molCharge_total,Complexity,C_R2
19703,0.8285714285714285,0.880952380952381,molArea,molCharge_total,Complexity,C_R1
19705,0.8285714285714285,0.880952380952381,molArea,molCharge_total,Complexity,C_sp3
19706,0.8571428571428571,0.8523809523809524,molArea,molCharge_total,Complexity,posCharge/Volume
19708,0.7380952380952381,0.8523809523809524,molArea,molCharge_total,Complexity,nof_RotB
19710,0.7666666666666667,0.880952380952381,molArea,molCharge_total,Complexity,nof_PO4
19711,0.8190476190476191,0.8571428571428571,molArea,molCharge_total,Complexity,nof_SO3H
19712,0.8238095238095238,0.8523809523809524,molArea,molCharge_total,Complexity,nof_SH
19713,0.8285714285714285,0.8571428571428571,molArea,molCharge_total,Complexity,nof_NH2
19876,0.8238095238095239,0.8523809523809524,molArea,nof_Rings,Complexity,C_sp3
20049,0.8238095238095238,0.8857142857142858,molArea,Complexity,nof_posCharge,nof_RotB
20056,0.8238095238095238,0.8761904761904763,molArea,Complexity,nof_posCharge,nof_OH
20063,0.7666666666666667,0.8857142857142858,molArea,Complexity,nof_negCharge,posCharge/Volume
20069,0.8238095238095238,0.8809523809523808,molArea,Complexity,nof_negCharge,nof_SH
20071,0.7952380952380953,0.8857142857142858,molArea,Complexity,nof_negCharge,nof_COOH
20077,0.8238095238095239,0.8523809523809524,molArea,Complexity,a_heavy,C_sp3
20080,0.8523809523809524,0.9142857142857144,molArea,Complexity,a_heavy,nof_RotB
20083,0.7904761904761904,0.8523809523809524,molArea,Complexity,a_heavy,nof_SO3H
20084,0.8190476190476191,0.8857142857142858,molArea,Complexity,a_heavy,nof_SH
20092,0.8571428571428571,0.8571428571428571,molArea,Complexity,C_R2,posCharge/Volume
20111,0.7904761904761904,0.8857142857142858,molArea,Complexity,C_R1,nof_SH
20114,0.7952380952380953,0.8523809523809524,molArea,Complexity,C_R1,nof_OH
20122,0.8571428571428573,0.8571428571428571,molArea,Complexity,C_R0,nof_SO3H
20128,0.8238095238095239,0.8571428571428573,molArea,Complexity,C_sp3,posCharge/Volume
20137,0.8857142857142858,0.8523809523809524,molArea,Complexity,C_sp3,nof_OH
20140,0.8238095238095238,0.8523809523809524,molArea,Complexity,posCharge/Volume,nof_RotB
20141,0.7904761904761904,0.8571428571428571,molArea,Complexity,posCharge/Volume,nof_Fragments
20153,0.8238095238095239,0.8857142857142858,molArea,Complexity,negCharge/Volume,nof_SH
20157,0.8238095238095239,0.8523809523809524,molArea,Complexity,negCharge/Volume,nof_acetyl
20170,0.7666666666666667,0.880952380952381,molArea,Complexity,nof_Fragments,nof_COOH
20171,0.8238095238095238,0.8809523809523808,molArea,Complexity,nof_Fragments,nof_OH
20175,0.8238095238095238,0.8523809523809524,molArea,Complexity,nof_PO4,nof_NH2
20177,0.8476190476190476,0.8809523809523808,molArea,Complexity,nof_PO4,nof_OH
20180,0.7095238095238094,0.8523809523809524,molArea,Complexity,nof_SO3H,nof_NH2
20181,0.8476190476190476,0.880952380952381,molArea,Complexity,nof_SO3H,nof_COOH
20185,0.8238095238095238,0.8523809523809524,molArea,Complexity,nof_SH,nof_COOH
20187,0.7904761904761904,0.8523809523809524,molArea,Complexity,nof_SH,nof_acetyl
20192,0.9095238095238096,0.8523809523809524,molArea,Complexity,nof_COOH,nof_acetyl
23214,0.5857142857142856,0.8523809523809524,PSA/Area,negCharge/Volume,nof_SO3H,nof_OH
25769,0.6142857142857142,0.8571428571428573,nof_Chirals,nof_HBD,nof_NH2,nof_COOH
26169,0.7238095238095238,0.8523809523809524,nof_Chirals,Complexity,a_heavy,C_R2
27507,0.7666666666666667,0.8523809523809524,nof_HBA,nof_Rings,Complexity,a_heavy
27712,0.7285714285714285,0.8523809523809524,nof_HBA,Complexity,a_heavy,C_sp3
27722,0.7523809523809525,0.8523809523809524,nof_HBA,Complexity,a_heavy,nof_OH
30113,0.7619047619047621,0.8571428571428573,molCharge_total,nof_Rings,nof_RotB,nof_SH
30187,0.7714285714285714,0.8523809523809524,molCharge_total,Complexity,a_heavy,nof_PO4
31116,0.7380952380952381,0.880952380952381,nof_Rings,Complexity,nof_posCharge,a_heavy
31158,0.7904761904761904,0.8523809523809524,nof_Rings,Complexity,a_heavy,nof_SH
31162,0.8857142857142858,0.8761904761904763,nof_Rings,Complexity,a_heavy,nof_acetyl
31371,0.7095238095238094,0.8523809523809524,nof_Rings,nof_posCharge,nof_RotB,nof_SH
31470,0.7047619047619047,0.8523809523809524,nof_Rings,nof_negCharge,posCharge/Volume,nof_RotB
31888,0.7142857142857142,0.8571428571428571,nof_Rings,C_sp3,nof_RotB,nof_COOH
31889,0.7095238095238096,0.8571428571428571,nof_Rings,C_sp3,nof_RotB,nof_OH
32221,0.7285714285714285,0.8523809523809524,Complexity,nof_negCharge,a_heavy,C_R1
32361,0.7714285714285715,0.8523809523809524,Complexity,a_heavy,C_R1,nof_SO3H
32367,0.7095238095238096,0.880952380952381,Complexity,a_heavy,C_R0,C_sp3
32406,0.8238095238095238,0.8523809523809524,Complexity,a_heavy,negCharge/Volume,nof_COOH
33770,0.7666666666666667,0.8523809523809524,nof_negCharge,C_R2,nof_NH2,nof_COOH
